timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance,season,ac_energy,ac_duration,heater_energy,heater_duration,lights_energy,lights_duration,laundry_energy,laundry_duration
2020-05-17 14:00:00,off,off,off,22.0,cool,on,off,24.6,32.4,88.5,spring,20.3,147.9,5.03,20.7,7.2,87.8,18.73,148.8
2020-05-17 18:00:00,off,on,off,22.0,heat,off,off,21.0,2.3,0.0031,spring,14.99,45.7,8.09,14.5,8.93,118.6,12.91,154.8
2020-05-17 20:00:00,on,off,off,24.0,heat,off,on,20.1,62.3,0.0097,spring,20.04,176.9,5.55,16.4,10.88,290.5,29.92,93.7
2020-05-18 08:00:00,off,on,off,22.0,heat,off,off,22.8,83.9,48.6,spring,9.76,81.2,6.83,27.6,3.52,74.4,19.67,138.9
2020-05-18 12:00:00,off,off,on,25.0,heat,off,off,19.8,83.2,0.0053,spring,11.9,76.7,8.79,24.7,8.25,40.6,31.33,136.4
2020-05-18 14:00:00,off,on,off,21.0,heat,off,off,21.6,73.7,61.6,spring,21.7,115.4,6.96,23.8,3.17,72.9,13.27,122.1
2020-05-18 18:00:00,off,off,on,17.0,heat,off,off,18.9,23.3,0.0043,spring,10.48,51.5,9.06,11.7,7.99,81.5,16.75,76.5
2020-05-18 20:00:00,on,off,off,25.0,heat,on,on,22.6,80.5,0.0051,spring,19.62,136.3,6.05,24.1,13.8,233.4,38.47,114.0
2020-05-19 08:00:00,off,off,on,19.0,heat,on,off,18.6,91.9,40.5,spring,9.06,89.0,8.33,21.4,8.5,110.7,36.16,169.6
2020-05-19 12:00:00,off,on,off,17.0,heat,off,off,21.6,30.2,0.0045,spring,12.55,75.5,7.32,11.9,3.92,118.9,36.52,147.5
2020-05-19 14:00:00,off,off,off,19.0,cool,on,off,23.6,30.5,46.9,spring,20.98,145.1,9.38,16.7,7.38,81.4,22.2,145.1
2020-05-19 18:00:00,off,on,off,18.0,heat,on,off,21.5,47.1,0.0006,spring,10.88,76.0,5.63,26.7,4.08,43.8,36.37,153.5
2020-05-19 20:00:00,on,on,off,24.0,heat,off,on,21.5,64.6,0.0004,spring,29.13,163.1,8.73,29.0,18.8,269.5,28.27,128.7
2020-05-20 08:00:00,off,on,off,17.0,heat,off,off,20.9,77.5,43.3,spring,13.85,83.5,6.95,28.2,9.1,71.7,16.91,149.2
2020-05-20 12:00:00,off,on,off,23.0,cool,off,off,23.1,49.7,0.0092,spring,12.71,48.5,8.86,27.1,5.42,102.1,33.17,109.1
2020-05-20 14:00:00,off,on,off,29.0,cool,on,off,24.8,63.3,60.0,spring,23.62,101.0,5.7,16.4,3.38,65.6,32.93,150.4
2020-05-20 18:00:00,off,off,on,21.0,heat,off,off,19.1,1.1,0.0075,spring,8.36,60.5,7.27,14.4,8.83,74.7,18.63,34.0
2020-05-20 20:00:00,on,on,off,23.0,heat,off,on,21.5,79.1,0.0032,spring,22.81,127.4,8.35,11.2,15.72,194.1,31.39,179.4
2020-05-21 08:00:00,off,on,on,17.0,heat,off,off,19.9,75.2,64.1,spring,8.31,81.3,9.66,18.1,2.44,108.6,30.77,93.5
2020-05-21 12:00:00,off,on,off,19.0,heat,off,off,20.5,85.3,0.0027,spring,7.58,74.7,8.4,11.5,7.79,107.4,21.6,87.5
2020-05-21 14:00:00,off,on,off,27.0,cool,on,off,24.3,33.6,62.0,spring,27.78,139.5,5.97,28.9,5.69,40.0,16.57,93.6
2020-05-21 18:00:00,off,off,off,22.0,cool,on,off,24.5,95.3,0.0017,spring,13.68,71.4,5.91,18.7,2.33,84.6,24.86,73.2
2020-05-21 20:00:00,on,off,off,25.0,heat,off,on,23.0,49.1,0.0068,spring,29.02,160.9,6.94,22.3,13.41,250.6,30.17,75.4
2020-05-22 08:00:00,off,on,off,20.0,heat,on,off,21.9,84.5,32.1,spring,8.44,82.7,7.66,18.8,7.78,47.7,39.02,136.6
2020-05-22 12:00:00,off,off,on,20.0,heat,off,off,18.3,71.1,0.0087,spring,11.72,45.4,7.75,10.7,6.87,48.9,17.28,40.3
2020-05-22 14:00:00,off,off,on,20.0,heat,off,off,18.4,36.9,44.1,spring,16.64,179.2,9.15,26.2,6.76,31.8,29.07,117.5
2020-05-22 18:00:00,off,off,on,17.0,heat,off,off,19.5,50.5,0.0048,spring,12.44,53.8,7.66,15.8,2.12,109.7,21.46,39.1
2020-05-22 20:00:00,on,on,off,20.0,cool,on,on,23.2,61.3,0.005,spring,27.49,92.7,5.1,15.8,10.19,200.2,25.42,34.4
2020-05-23 08:00:00,off,on,off,20.0,heat,on,off,22.0,90.5,65.9,spring,14.86,48.3,6.22,25.2,4.01,113.0,25.98,43.1
2020-05-23 12:00:00,off,off,off,20.0,heat,on,off,21.8,43.4,17.2,spring,13.96,50.8,6.21,11.2,7.63,106.1,38.43,93.7
2020-05-23 14:00:00,off,on,on,22.0,heat,on,off,19.8,11.9,45.6,spring,28.1,132.5,5.96,25.7,8.68,73.0,16.0,50.0
2020-05-23 18:00:00,off,on,off,20.0,heat,off,off,21.7,93.1,0.004,spring,10.27,51.2,6.03,29.5,2.56,64.0,16.68,122.0
2020-05-23 20:00:00,on,off,off,21.0,cool,on,on,23.5,0.7,0.0038,spring,29.84,150.4,5.3,20.0,19.35,274.9,35.21,144.6
2020-05-24 08:00:00,off,off,off,18.0,heat,on,off,20.5,15.1,86.0,spring,7.97,77.8,7.4,17.1,4.75,91.9,20.91,97.6
2020-05-24 12:00:00,off,on,off,23.0,heat,off,off,22.6,43.1,12.1,spring,14.93,68.8,8.68,10.5,7.55,64.1,15.4,46.2
2020-05-24 14:00:00,off,on,off,23.0,heat,on,off,20.1,38.1,72.4,spring,19.98,111.7,7.29,15.8,7.57,114.3,15.55,93.2
2020-05-24 18:00:00,off,on,off,18.0,heat,on,off,20.5,46.2,0.0052,spring,14.33,78.7,5.79,23.9,8.42,46.3,21.77,64.9
2020-05-24 20:00:00,on,off,on,19.0,heat,on,on,18.9,32.7,0.0074,spring,24.86,111.8,9.04,15.0,18.33,251.7,21.1,70.6
2020-05-25 08:00:00,off,off,off,20.0,cool,on,off,23.5,1.9,96.8,spring,12.19,61.6,9.71,10.2,2.98,78.1,21.82,48.0
2020-05-25 12:00:00,off,on,on,17.0,heat,on,off,18.9,84.8,0.0052,spring,12.61,56.7,6.58,17.8,7.23,82.0,26.4,121.7
2020-05-25 14:00:00,off,on,on,23.0,heat,off,off,18.5,87.9,94.3,spring,17.35,133.3,9.19,12.4,8.15,70.0,13.61,145.4
2020-05-25 18:00:00,off,on,on,18.0,heat,on,off,19.1,70.6,0.0007,spring,10.21,89.2,9.73,29.2,6.22,40.9,34.94,35.7
2020-05-25 20:00:00,on,off,off,25.0,cool,off,on,24.8,32.8,0.0081,spring,22.6,116.2,7.44,20.8,12.89,247.3,37.85,156.7
2020-05-26 08:00:00,off,on,off,28.0,cool,off,off,23.9,39.3,26.9,spring,8.59,65.6,6.74,16.9,4.15,30.3,11.99,88.0
2020-05-26 12:00:00,off,on,off,20.0,cool,on,off,23.6,8.6,0.0079,spring,14.02,83.4,7.91,12.5,8.33,106.2,13.17,68.6
2020-05-26 14:00:00,off,on,on,21.0,heat,off,off,18.1,50.3,34.5,spring,24.34,161.0,7.39,23.8,8.63,94.2,13.7,31.2
2020-05-26 18:00:00,off,on,on,17.0,heat,on,off,19.2,91.4,0.0062,spring,9.58,59.7,5.72,28.5,2.21,97.9,26.99,134.0
2020-05-26 20:00:00,on,off,off,21.0,cool,off,on,23.4,50.9,0.0028,spring,29.77,149.8,6.07,24.1,19.29,217.7,24.22,78.6
2020-05-27 08:00:00,off,on,on,22.0,heat,on,off,19.5,25.1,68.4,spring,8.58,51.0,6.56,28.9,7.17,72.4,37.05,85.8
2020-05-27 12:00:00,off,on,off,20.0,heat,on,off,20.2,56.0,0.0069,spring,9.92,63.3,9.4,17.3,3.94,34.2,15.86,37.9
2020-05-27 14:00:00,off,off,on,22.0,heat,off,off,18.5,82.4,59.2,spring,16.27,125.1,8.56,23.3,2.85,116.4,15.5,173.8
2020-05-27 18:00:00,off,on,on,19.0,heat,on,off,19.8,17.0,0.0085,spring,12.39,52.8,7.59,11.4,5.77,107.6,21.03,151.0
2020-05-27 20:00:00,on,on,off,22.0,heat,on,on,21.1,11.1,0.0027,spring,17.82,90.9,8.01,18.7,16.31,186.0,39.25,120.5
2020-05-28 08:00:00,off,on,on,17.0,heat,on,off,19.2,94.5,93.8,spring,14.8,90.0,5.06,12.4,9.34,32.6,13.42,59.5
2020-05-28 12:00:00,off,off,off,23.0,heat,on,off,20.7,96.7,0.0073,spring,8.38,75.1,7.52,23.6,8.71,33.3,32.93,143.9
2020-05-28 14:00:00,off,on,off,23.0,heat,on,off,22.5,49.0,35.1,spring,27.2,131.9,5.46,24.6,6.32,103.9,27.89,178.7
2020-05-28 18:00:00,off,off,off,20.0,heat,off,off,20.1,69.8,11.0,spring,11.25,74.0,6.38,18.3,4.0,89.4,16.45,49.9
2020-05-28 20:00:00,on,on,on,18.0,heat,on,on,18.6,88.1,0.0083,spring,19.31,96.1,6.67,27.1,10.24,184.9,26.05,99.3
2020-05-29 08:00:00,off,off,off,21.0,heat,off,off,20.4,39.5,90.6,spring,8.08,89.8,5.58,25.8,6.62,36.8,19.87,48.7
2020-05-29 12:00:00,off,off,off,21.0,heat,off,off,21.1,52.2,0.009,spring,14.1,50.0,7.78,11.5,9.82,63.8,23.47,68.2
2020-05-29 14:00:00,off,off,on,21.0,heat,on,off,18.8,19.5,88.2,spring,16.47,170.4,5.76,23.9,7.67,80.9,23.0,160.5
2020-05-29 18:00:00,off,off,on,18.0,heat,on,off,19.6,20.3,0.0028,spring,11.34,50.5,7.39,26.0,9.24,119.5,15.18,148.9
2020-05-29 20:00:00,on,on,on,17.0,heat,off,on,19.1,40.0,0.0096,spring,17.69,156.1,6.12,25.1,16.84,291.1,30.11,99.8
2020-05-30 08:00:00,off,on,on,19.0,heat,on,off,18.7,24.5,61.5,spring,10.85,69.5,6.92,27.2,5.25,93.6,23.11,66.5
2020-05-30 12:00:00,off,on,off,27.0,cool,on,off,23.3,2.1,0.0,spring,14.96,46.3,6.2,22.4,9.46,113.2,17.18,156.2
2020-05-30 14:00:00,off,off,off,20.0,cool,on,off,24.3,60.9,81.8,spring,27.3,178.7,7.94,12.4,6.51,104.8,27.2,46.4
2020-05-30 18:00:00,off,on,on,24.0,heat,off,off,19.7,52.8,0.0074,spring,11.15,80.2,8.7,15.3,3.04,38.2,26.85,177.9
2020-05-30 20:00:00,on,off,off,19.0,heat,off,on,20.1,26.2,0.002,spring,17.01,117.1,8.1,13.4,11.22,247.8,39.82,84.4
2020-05-31 08:00:00,off,on,off,24.0,cool,off,off,24.9,87.2,51.2,spring,12.66,72.8,9.43,19.9,8.99,93.0,28.95,132.1
2020-05-31 12:00:00,off,on,off,28.0,cool,on,off,23.7,24.5,0.0041,spring,12.55,54.3,6.18,23.2,4.13,39.4,30.24,77.6
2020-05-31 14:00:00,off,on,on,23.0,heat,on,off,19.5,82.6,63.5,spring,16.61,150.5,6.66,17.3,3.93,111.2,36.24,167.1
2020-05-31 18:00:00,off,on,on,22.0,heat,off,off,18.1,28.9,0.006,spring,8.2,56.8,6.76,10.8,9.73,43.8,31.71,151.4
2020-05-31 20:00:00,on,on,off,18.0,heat,off,on,21.1,70.4,0.0008,spring,27.76,176.1,8.46,23.7,16.94,295.0,17.66,102.7
2020-06-01 08:00:00,off,off,off,29.0,cool,off,off,26.7,27.7,51.2,summer,10.58,48.7,5.78,11.4,9.71,77.3,12.9,107.7
2020-06-01 12:00:00,off,on,off,26.0,cool,off,off,29.5,43.5,0.0062,summer,9.17,65.2,8.3,18.3,7.54,56.5,27.35,164.8
2020-06-01 14:00:00,off,on,off,29.0,cool,off,off,29.4,77.2,31.7,summer,17.69,166.6,6.55,28.4,7.31,93.5,26.36,108.8
2020-06-01 18:00:00,off,on,off,23.0,cool,off,off,27.0,80.6,0.0073,summer,14.27,60.0,5.76,25.4,6.41,73.8,11.91,80.0
2020-06-01 20:00:00,on,on,off,30.0,cool,off,on,27.0,70.3,0.0093,summer,27.22,133.6,6.51,14.0,15.88,283.2,37.1,123.5
2020-06-02 08:00:00,off,off,off,24.0,cool,on,off,28.0,57.6,92.0,summer,9.54,73.3,5.54,16.3,7.17,79.4,21.99,78.1
2020-06-02 12:00:00,off,on,off,29.0,cool,off,off,28.6,62.0,0.0022,summer,14.93,77.8,5.26,15.2,2.51,42.8,11.16,144.6
2020-06-02 14:00:00,off,off,off,25.0,cool,on,off,25.7,21.2,61.0,summer,19.66,155.0,7.15,12.1,9.22,38.2,10.14,109.4
2020-06-02 18:00:00,off,on,off,22.0,cool,off,off,25.6,4.1,0.0094,summer,10.07,77.4,6.97,13.6,2.28,113.5,22.74,41.1
2020-06-02 20:00:00,on,on,off,28.0,cool,on,on,28.6,87.3,0.0,summer,15.4,94.4,8.1,19.5,18.97,248.0,23.8,62.4
2020-06-03 08:00:00,off,off,off,30.0,cool,on,off,27.9,94.2,39.8,summer,13.96,66.5,8.48,27.0,9.97,76.0,25.44,143.5
2020-06-03 12:00:00,off,on,off,27.0,cool,on,off,25.8,48.7,0.0052,summer,10.6,70.6,6.88,16.7,3.54,111.9,31.64,123.1
2020-06-03 14:00:00,off,on,off,27.0,cool,off,off,25.1,67.8,34.7,summer,18.51,157.4,8.36,23.9,6.44,95.0,23.05,137.9
2020-06-03 18:00:00,off,on,off,29.0,cool,on,off,29.3,5.0,6.0,summer,13.41,81.3,8.61,23.8,8.14,116.7,33.06,123.6
2020-06-03 20:00:00,on,on,off,27.0,cool,off,on,28.8,68.4,0.0054,summer,26.38,162.7,7.76,19.1,16.18,234.6,14.29,79.1
2020-06-04 08:00:00,off,on,off,27.0,cool,off,off,29.1,77.9,39.1,summer,10.01,59.5,8.3,22.8,7.68,114.8,21.73,151.4
2020-06-04 12:00:00,off,on,off,28.0,cool,off,off,29.0,8.6,0.0053,summer,14.28,88.6,5.83,11.0,4.3,79.3,26.02,158.4
2020-06-04 14:00:00,off,on,off,26.0,cool,off,off,28.6,57.8,86.9,summer,29.62,128.7,8.89,25.4,3.7,90.5,35.55,170.2
2020-06-04 18:00:00,off,on,off,24.0,cool,on,off,25.7,6.2,0.0029,summer,13.25,46.9,8.21,24.8,9.27,102.5,36.47,117.1
2020-06-04 20:00:00,on,on,off,22.0,cool,on,off,26.3,45.0,17.8,summer,17.54,109.1,9.28,28.0,16.18,244.7,35.77,71.9
2020-06-05 08:00:00,off,on,off,23.0,cool,off,off,27.8,36.8,57.1,summer,13.94,87.3,8.4,25.6,4.82,37.2,21.88,149.1
2020-06-05 12:00:00,off,on,off,30.0,cool,off,off,27.1,67.3,2.0,summer,11.98,61.5,9.21,16.4,2.79,32.4,17.9,54.0
2020-06-05 14:00:00,off,on,off,28.0,cool,off,off,29.0,62.8,27.8,summer,28.64,149.8,8.59,21.8,9.32,84.1,24.96,77.4
2020-06-05 18:00:00,off,on,off,28.0,cool,on,off,29.6,92.3,3.6,summer,8.42,72.7,5.48,25.1,2.16,54.7,35.87,101.7
2020-06-05 20:00:00,on,on,off,29.0,cool,on,on,28.8,35.8,0.0013,summer,20.47,132.6,5.56,21.5,17.78,258.1,37.13,31.6
2020-06-06 08:00:00,off,off,off,29.0,cool,on,off,27.9,25.4,62.7,summer,11.25,80.6,6.96,20.7,3.85,106.1,16.95,39.9
2020-06-06 12:00:00,off,on,off,25.0,cool,off,off,27.2,3.8,0.006,summer,9.8,67.3,9.45,15.4,5.03,82.3,32.0,55.8
2020-06-06 14:00:00,off,off,off,25.0,cool,off,off,28.9,0.4,71.7,summer,22.06,151.9,9.42,29.0,2.55,57.3,37.24,102.0
2020-06-06 18:00:00,off,on,off,26.0,cool,on,off,25.4,27.4,0.0049,summer,7.53,60.4,6.26,13.7,8.51,53.6,17.76,67.9
2020-06-06 20:00:00,on,on,off,24.0,cool,on,on,26.0,52.1,0.0001,summer,15.93,169.2,8.0,17.0,11.31,287.5,12.46,128.9
2020-06-07 08:00:00,off,off,off,25.0,cool,off,off,29.5,70.4,83.5,summer,14.97,49.1,9.37,22.0,3.65,47.3,34.18,63.6
2020-06-07 12:00:00,off,on,off,25.0,cool,on,off,26.0,6.4,0.0006,summer,9.16,81.6,7.73,17.0,2.82,58.6,20.79,88.7
2020-06-07 14:00:00,off,off,off,24.0,cool,on,off,26.8,16.1,63.1,summer,17.09,124.0,8.63,13.7,3.3,54.4,33.09,65.7
2020-06-07 18:00:00,off,on,off,25.0,cool,on,off,27.9,38.7,0.0023,summer,13.0,65.7,5.21,11.5,7.71,107.0,20.85,164.6
2020-06-07 20:00:00,on,on,off,27.0,cool,on,on,29.3,39.6,0.0068,summer,26.62,115.7,9.65,21.9,18.81,224.8,30.33,65.7
2020-06-08 08:00:00,off,off,off,25.0,cool,off,off,25.7,90.4,25.9,summer,9.49,72.9,7.12,16.2,4.41,57.1,24.78,69.8
2020-06-08 12:00:00,off,on,off,29.0,cool,on,off,29.3,58.8,0.0011,summer,8.49,62.5,6.31,13.8,7.21,100.4,14.99,124.1
2020-06-08 14:00:00,off,on,off,26.0,cool,on,off,29.4,27.5,65.8,summer,25.24,145.8,7.63,16.4,2.03,58.1,35.65,68.9
2020-06-08 18:00:00,off,on,off,27.0,cool,on,off,29.2,43.4,0.0008,summer,11.33,84.1,8.19,19.5,4.48,94.7,34.77,35.2
2020-06-08 20:00:00,on,on,off,26.0,cool,on,on,28.2,63.8,0.001,summer,24.39,143.8,5.77,15.6,15.29,195.3,38.28,124.5
2020-06-09 08:00:00,off,off,off,27.0,cool,off,off,26.3,29.9,89.9,summer,8.13,84.2,7.32,11.9,8.02,38.2,13.6,117.7
2020-06-09 12:00:00,off,on,off,27.0,cool,on,off,27.4,74.8,0.0049,summer,11.64,47.7,7.02,13.0,9.31,107.7,32.65,40.8
2020-06-09 14:00:00,off,off,off,24.0,cool,off,off,27.5,68.0,97.2,summer,27.74,121.6,8.28,19.1,7.44,119.2,20.23,89.4
2020-06-09 18:00:00,off,on,off,30.0,cool,on,off,29.8,15.3,0.0028,summer,12.95,48.1,8.84,23.5,2.7,51.2,14.17,78.7
2020-06-09 20:00:00,on,on,off,27.0,cool,on,off,26.8,9.4,2.8,summer,23.11,151.9,9.8,19.3,17.85,232.2,32.33,80.7
2020-06-10 08:00:00,off,on,off,25.0,cool,on,off,28.0,0.4,96.3,summer,8.94,52.5,8.6,24.4,4.38,44.8,16.81,85.1
2020-06-10 12:00:00,off,on,off,23.0,cool,off,off,26.4,88.2,0.0019,summer,12.98,89.7,8.37,15.5,2.78,50.9,18.92,83.2
2020-06-10 14:00:00,off,on,off,26.0,cool,on,off,29.6,17.9,98.9,summer,24.29,166.2,6.62,22.0,3.84,40.0,13.15,95.9
2020-06-10 18:00:00,off,on,off,30.0,cool,off,off,28.0,98.7,0.0089,summer,13.98,82.9,5.44,25.8,7.17,52.6,25.91,77.3
2020-06-10 20:00:00,on,on,off,28.0,cool,on,on,27.4,78.9,0.0045,summer,29.0,162.4,9.23,14.3,16.05,229.5,28.69,179.6
2020-06-11 08:00:00,off,on,off,28.0,cool,off,off,29.4,51.2,24.8,summer,11.38,72.0,6.91,28.6,2.42,40.9,31.56,80.0
2020-06-11 12:00:00,off,on,off,27.0,cool,on,off,26.8,90.2,0.0056,summer,9.96,66.3,6.09,16.8,6.83,64.7,19.77,143.4
2020-06-11 14:00:00,off,on,off,26.0,cool,on,off,27.4,97.6,59.5,summer,18.07,94.1,6.24,13.7,4.85,51.6,35.41,111.8
2020-06-11 18:00:00,off,on,off,26.0,cool,on,off,26.6,96.4,0.0044,summer,10.31,87.6,8.02,15.3,3.1,38.6,21.82,116.1
2020-06-11 20:00:00,on,on,off,29.0,cool,on,on,25.9,95.6,0.0027,summer,24.32,99.2,9.89,15.0,15.65,297.6,25.31,52.8
2020-06-12 08:00:00,off,off,off,28.0,cool,off,off,29.8,40.0,44.3,summer,13.58,84.4,5.06,27.7,9.37,66.4,21.52,164.0
2020-06-12 12:00:00,off,on,off,25.0,cool,off,off,26.2,53.0,0.0008,summer,7.57,69.3,7.26,18.2,6.91,74.3,13.79,58.1
2020-06-12 14:00:00,off,on,off,23.0,cool,on,off,28.0,61.7,66.7,summer,23.89,135.7,7.06,17.4,7.86,64.6,30.83,147.9
2020-06-12 18:00:00,off,on,off,24.0,cool,off,off,28.7,74.0,13.5,summer,11.75,77.7,5.84,14.8,3.72,74.6,37.59,111.9
2020-06-12 20:00:00,on,on,off,30.0,cool,on,on,29.9,37.6,0.0059,summer,27.26,170.5,8.1,15.1,14.2,187.0,27.07,65.6
2020-06-13 08:00:00,off,on,off,27.0,cool,off,off,27.4,64.5,86.7,summer,14.25,65.0,8.97,12.8,3.87,110.5,11.11,75.8
2020-06-13 12:00:00,off,on,off,26.0,cool,off,off,26.8,63.7,0.0058,summer,13.7,88.6,9.33,29.6,9.58,52.2,37.11,100.6
2020-06-13 14:00:00,off,on,off,26.0,cool,off,off,30.0,9.8,98.2,summer,17.19,175.9,7.02,23.2,3.23,49.8,30.76,162.2
2020-06-13 18:00:00,off,on,off,28.0,cool,off,off,28.8,5.1,0.0048,summer,9.99,81.1,6.01,22.6,6.39,119.8,19.77,61.2
2020-06-13 20:00:00,on,on,off,25.0,cool,on,on,26.7,56.6,0.009,summer,23.62,169.8,9.24,28.1,11.06,296.0,38.52,113.9
2020-06-14 08:00:00,off,on,off,25.0,cool,on,off,28.5,41.6,40.6,summer,9.87,83.2,8.2,24.1,8.38,110.3,14.69,153.4
2020-06-14 12:00:00,off,on,off,23.0,cool,on,off,26.4,42.2,0.0,summer,14.89,67.7,8.55,21.0,3.35,76.9,20.27,164.4
2020-06-14 14:00:00,off,on,off,23.0,cool,on,off,27.7,74.7,91.5,summer,25.76,115.2,6.98,22.8,5.53,63.9,34.17,57.6
2020-06-14 18:00:00,off,on,off,25.0,cool,on,off,28.3,60.9,2.1,summer,14.24,61.0,5.35,17.1,8.4,117.0,32.6,93.2
2020-06-14 20:00:00,on,on,off,26.0,cool,on,on,26.5,27.0,0.0002,summer,19.54,171.7,9.94,29.1,15.01,226.3,13.34,160.4
2020-06-15 08:00:00,off,off,off,26.0,cool,on,off,28.5,99.8,61.5,summer,13.02,46.0,6.84,15.4,5.42,38.3,22.1,134.9
2020-06-15 12:00:00,off,on,off,24.0,cool,off,off,27.6,90.7,0.0027,summer,8.28,46.9,6.17,24.3,5.29,83.5,37.69,172.1
2020-06-15 14:00:00,off,on,off,30.0,cool,off,off,28.4,61.2,94.1,summer,24.91,145.0,6.37,12.3,9.32,63.3,17.38,94.1
2020-06-15 18:00:00,off,on,off,28.0,cool,off,off,28.5,56.6,0.0087,summer,7.77,74.0,5.6,12.1,7.04,89.9,12.97,85.6
2020-06-15 20:00:00,on,on,off,24.0,cool,on,on,25.1,69.0,0.003,summer,21.05,156.7,6.71,24.1,16.08,237.3,35.8,146.8
2020-06-16 08:00:00,off,off,off,24.0,cool,off,off,25.2,32.8,79.6,summer,7.66,71.2,9.64,11.3,3.42,104.7,25.32,51.7
2020-06-16 12:00:00,off,on,off,29.0,cool,on,off,26.4,88.2,0.0064,summer,14.98,87.1,8.76,24.7,3.12,54.8,18.53,116.9
2020-06-16 14:00:00,off,off,off,28.0,cool,on,off,25.6,84.9,71.9,summer,18.21,148.5,8.24,16.2,7.9,107.7,38.96,71.7
2020-06-16 18:00:00,off,on,off,24.0,cool,on,off,29.2,43.7,0.0087,summer,7.6,83.5,9.27,22.8,2.63,45.0,31.92,57.0
2020-06-16 20:00:00,on,on,off,24.0,cool,on,off,27.0,49.4,10.9,summer,25.58,155.2,7.32,12.6,17.61,198.3,12.62,34.2
2020-06-17 08:00:00,off,on,off,28.0,cool,on,off,29.2,48.6,68.8,summer,9.31,65.1,7.08,12.9,6.49,79.9,22.22,111.5
2020-06-17 12:00:00,off,on,off,29.0,cool,off,off,26.6,70.9,0.0042,summer,11.57,76.5,9.49,11.9,6.05,58.9,19.12,139.1
2020-06-17 14:00:00,off,on,off,28.0,cool,on,off,27.3,47.3,75.8,summer,25.97,143.6,5.78,20.8,8.47,37.3,26.79,126.5
2020-06-17 18:00:00,off,on,off,27.0,cool,on,off,29.8,54.7,0.0049,summer,9.22,85.6,6.32,15.0,9.03,117.4,18.03,40.7
2020-06-17 20:00:00,on,on,off,24.0,cool,on,on,27.9,24.7,0.0005,summer,21.98,143.4,8.32,16.9,18.84,251.0,30.37,111.7
2020-06-18 08:00:00,off,on,off,25.0,cool,on,off,28.5,70.7,71.6,summer,14.82,49.8,7.37,27.9,7.1,57.5,24.64,100.2
2020-06-18 12:00:00,off,on,off,28.0,cool,on,off,25.0,49.1,0.0085,summer,8.85,49.9,9.37,29.0,2.72,109.0,23.8,174.4
2020-06-18 14:00:00,off,off,off,26.0,cool,on,off,27.0,0.7,67.1,summer,15.97,125.0,7.75,17.4,5.46,105.0,17.85,56.1
2020-06-18 18:00:00,off,on,off,22.0,cool,on,off,26.4,74.7,0.008,summer,14.32,51.3,9.8,15.2,7.09,58.0,18.3,129.1
2020-06-18 20:00:00,on,on,off,29.0,cool,on,on,29.2,19.1,0.0011,summer,27.32,110.7,6.21,15.7,16.75,184.8,27.76,124.3
2020-06-19 08:00:00,off,off,off,25.0,cool,on,off,29.5,95.3,77.5,summer,7.95,71.2,8.46,25.5,2.79,70.5,27.83,68.3
2020-06-19 12:00:00,off,on,off,28.0,cool,on,off,27.6,95.2,0.0038,summer,7.68,79.2,6.6,13.0,3.43,37.9,35.19,90.6
2020-06-19 14:00:00,off,off,off,24.0,cool,on,off,27.6,95.6,97.8,summer,16.65,107.7,7.38,17.2,5.86,112.6,21.38,132.3
2020-06-19 18:00:00,off,on,off,28.0,cool,on,off,27.5,22.6,0.0083,summer,11.51,55.9,7.57,13.5,7.01,111.0,32.35,59.9
2020-06-19 20:00:00,on,on,off,27.0,cool,off,on,29.9,50.7,0.0018,summer,19.28,94.1,9.25,10.1,17.78,219.0,35.26,32.2
2020-06-20 08:00:00,off,off,off,27.0,cool,on,off,28.3,6.6,49.0,summer,14.73,54.9,9.35,23.2,5.88,32.4,25.83,97.6
2020-06-20 12:00:00,off,on,off,29.0,cool,off,off,28.2,36.7,9.6,summer,11.27,52.3,5.21,17.4,4.85,69.4,27.15,133.2
2020-06-20 14:00:00,off,off,off,28.0,cool,off,off,28.7,15.7,78.3,summer,15.81,150.5,9.46,23.3,9.43,46.9,32.09,148.9
2020-06-20 18:00:00,off,on,off,27.0,cool,off,off,26.6,6.4,0.0063,summer,9.83,75.4,9.39,12.1,5.34,100.9,37.49,104.8
2020-06-20 20:00:00,on,on,off,29.0,cool,off,on,26.3,47.3,0.0022,summer,22.74,156.8,8.6,10.4,19.06,274.6,38.35,104.9
2020-06-21 08:00:00,off,off,off,29.0,cool,off,off,29.7,2.8,21.0,summer,13.2,86.6,7.66,22.6,4.84,33.6,16.41,148.7
2020-06-21 12:00:00,off,on,off,29.0,cool,on,off,29.1,70.2,0.0015,summer,13.39,45.6,7.66,17.2,7.34,33.0,14.03,68.3
2020-06-21 14:00:00,off,off,off,29.0,cool,off,off,28.8,84.8,52.0,summer,23.25,95.1,7.33,15.4,4.46,70.1,39.52,121.5
2020-06-21 18:00:00,off,on,off,23.0,cool,on,off,26.1,92.2,0.0047,summer,9.51,80.2,9.15,22.9,5.25,68.8,26.56,57.3
2020-06-21 20:00:00,on,on,off,26.0,cool,on,on,29.5,73.8,0.0099,summer,22.94,162.6,7.8,11.6,11.75,263.6,16.73,52.0
2020-06-22 08:00:00,off,on,off,29.0,cool,on,off,27.7,76.2,82.3,summer,10.13,84.6,6.44,16.3,5.6,103.4,30.23,91.5
